title	score	num_comm	created	content
During the first wave of the COVID-19 pandemic, fewer than 10% of the US adult population formed antibodies against SARS-CoV-2 coronavirus, and fewer than 10% of those with antibodies were diagnosed, suggests new study.	758	106	2020-09-26 18:04:37	
The Atlantic Ocean Hasn't Been This Hot in at Least 2,900 Years	742	47	2020-10-14 16:47:27	
Scientists discover six galaxies entangled in an ancient black hole's web, at a time when the universe was in its infancy, less than a billion years old.This is the first spectroscopic identification of a galaxy overdensity around a supermassive black hole in the first billion years of the Univers	732	17	2020-10-03 01:16:06	
Empathy prevents COVID-19 spreading; the more empathetic we are, the more likely it is that we will keep our distance and use face masks to prevent coronavirus spreading. This knowledge can help save lives, according to the researchers behind a new study.	713	80	2020-10-13 19:45:24	
Cambridge game ‘pre-bunks’ COVID-19 conspiracies as part of the UK Government’s fight against fake news that is costing lives . By giving people a taste of the techniques used to spread fake news on social media, it increases their ability to identify and disregard misinformation in the future.	701	51	2020-10-12 14:45:08	
Physicists have developed a technique to unscramble quantum entangled light after its transfer through a multimode optical fibre, recovering the quantum information carried that would otherwise be inaccessible. The new method could be the key to greater control in quantum communication	677	37	2020-10-05 15:16:26	
"Countries where citizens are high in the personality trait ""agreeableness"" were more likely to follow COVID-19 rules and restrictions, study of 113,083 individuals across 164 countries finds. Countries high in openness and extraversion were less likely."	671	79	2020-09-24 15:01:40	
Global heating warming up 'nights faster than days' | Effect seen across much of world will have profound consequences, warn scientists	663	34	2020-10-01 17:30:04	
When wearing a surgical mask, light exercise is not associated with an increase in aerosol generation. Very hard exercise, similar to many workouts performed at gyms, significantly increased particle generation, and warrants appropriate PPE to mitigate possible infectious risk.	599	56	2020-09-25 17:57:01	
Neuroscience research shows we reorganize our memory based on how we will use it later	595	32	2020-09-25 16:09:22	
Cannabis reduces OCD symptoms by half in the short-term: People with obsessive-compulsive disorder, or OCD, report that the severity of their symptoms was reduced by about half within four hours of smoking cannabis, according to a recent study	606	112	2020-10-21 08:36:45	
Salty water lakes found more than half a mile beneath Mars' surface.	560	45	2020-09-28 19:16:25	
Suffering from pain causes consumers to spend more money than they otherwise would – perhaps 20% more. Findings suggest that people in physical pain may be more susceptible to surge pricing and other marketing tricks that get people to spend more money.	558	50	2020-10-08 18:48:38	
Study finds yoga and meditation reduce chronic pain. Participants in an eight-week mindfulness-based stress reduction course reported significant improvement in levels of pain, depression, and disability.	533	39	2020-10-02 22:52:13	
Airborne radioactivity increases downwind of fracking, study finds- With 100 wells upwind the average rise in radioactivity was 7%, but some places had nearly 600 wells upwind.	495	52	2020-10-15 16:37:00	
The gut microbiome defines social group membership in honey bee colonies	497	26	2020-10-18 06:35:15	
The link between education and support for climate change is weaker among right-wing ideologists in developed countries	747	81	2020-10-22 04:09:16	
In national study of 10,000+ veterans who tested positive for COVID-19, most deaths were associated with older age, male sex, and comorbidity burden. Obesity, Black race, Hispanic ethnicity, chronic obstructive pulmonary disease, hypertension, and smoking were not associated with mortality.	439	31	2020-09-25 20:25:09	
Experiencing low status increases the use of jargon. Analyses of 64,000 dissertations found that titles produced by authors from lower-status schools included more jargon than titles from higher-status school authors.	441	66	2020-10-04 21:51:31	
Australian labradoodles are mostly poodle, genetic analysis reveals	439	33	2020-10-04 00:58:22	
Marine heatwaves, responsible for the destruction of marine ecosystems, have become over 20 times more frequent due to human influence.	439	13	2020-09-25 23:25:49	
Voyager Spacecraft Detect an Increase in The Density of Space Outside The Solar System	437	77	2020-10-19 19:07:06	
Turning plastic waste into hydrogen and high-value carbons | University of Oxford	432	24	2020-10-16 15:29:17	
Phone calls help create closer bonds than texting. Social interactions via voice created stronger social bonds and no increase in awkwardness compared to text interactions, but miscalibrated expectations about awkwardness or connection could lead to suboptimal preferences for text-based media.	421	61	2020-10-10 13:15:58	
Scientists discover that 10 days of binge drinking — the equivalent of five drinks daily for the average adult — spurred immune cells in mice brains to destroy connections between neurons, leading to anxiety.	425	40	2020-09-23 22:25:11	
Perceiving someone or something as ugly is an aesthetic heuristic judgment that humans evolved to alert us to the potential threat of disease. Ugliness elicits disgust and prompts an avoidance response.	426	34	2020-09-29 18:50:17	
The frequency of combined droughts and heatwaves - which are more devastating when they occur in unison - has substantially increased across the western U.S. and in parts of the Northeast and Southeast over the past 50 years	408	6	2020-09-26 19:49:18	
The largest-ever study of tree rings from Norilsk in the Russian Arctic has shown that the direct and indirect effects of industrial pollution in the region and beyond are far worse than previously thought	410	11	2020-10-01 21:03:56	
The active ingredient of the hallucinogenic tea ayahuasca, DMT, positively regulates adult neurogenesis both in vitro and in vivo. Also, researchers observed that DMT increases performance on memory tests in rodents	403	57	2020-10-02 01:14:27	
Hydroxychloroquine does not counter SARS-CoV-2 in hamsters, but a high dose of favipiravir does	395	37	2020-10-11 23:10:26	
Children Will Wait to Impress Others—Another Twist on the Classic Marshmallow Test: Researchers have shown that the ability to wait is associated with a range of positive life outcomes, including higher SAT scores more than a decade later	397	33	2020-10-04 09:25:18	
Dopamine and serotonin are at work at sub-second speeds to shape how people perceive the world and take action. Researchers can measure the activity of dopamine and serotonin — whose receptor and uptake sites are therapeutic targets for disorders from depression to Parkinson’s disease.	394	31	2020-10-12 21:23:11	
When power is toxic: A new study of fish behaviour shows that dominant individuals can influence a group through force, but passive individuals are far better at bringing a group to consensus. The study, overturns assumptions that dominant individuals also have the greatest influence on their groups	397	37	2020-10-06 10:17:28	
Extroverts are least likely to follow official guidance to stay at home during COVID-19 lockdowns, finds new study of over 101,000 people in 55 countries. However, people with agreeableness, neuroticism or conscientiousness personality traits tend to stay at home when advised to do so.	391	59	2020-10-19 14:12:19	
Exposure to Static Magnetic and Electric Fields Treats Type 2 Diabetes - Static magnetic and electric fields rapidly ameliorates insulin resistance and glucose intolerance in as few as 3 days with no observed adverse effects, when applied to mouse models of Type 2 Diabetes.	381	36	2020-10-11 00:40:05	
New research finds that the subjective experience of time is linked to learning, thwarted expectations and neural fatigue.	372	7	2020-09-28 14:43:21	
Virus-mimicking drug helps immune system target cunning cancer cells: Researchers have found that a drug that activates the body's natural defenses by behaving like a virus may also make certain stealthy melanoma tumors visible to the immune system	367	9	2020-10-19 06:13:58	
Researchers discover that thirst is dynamically regulated by body-to-brain signals that predict changes in hydration before they occur, and in turn, guide drinking behavior.	370	15	2020-10-01 23:39:16	
Paradox-free time travel is theoretically possible, according to the mathematical modelling of a prodigious University of Queensland undergraduate student.	360	208	2020-09-25 11:07:15	
Humans occupied the Iberian Peninsula 5,000 years earlier than previously believed. Researchers unearthed stone tools in a cave in central Portugal, changing the timeline for humans absorbing and replacing Neanderthal populations.	364	5	2020-09-28 23:08:44	
A new study investigates the secret of the SARS-CoV-2 virus's unusual success: its transmissibility, or how it manages to get from host to host. The dominant mode, it turns out, changes according to environmental conditions.	362	19	2020-10-15 00:38:31	
Physicists have successfully transported light stored in a quantum memory over a distance of 1.2 millimeters. They used ultra-cold rubidium-87 atoms as a storage medium for the light as to achieve a high level of storage efficiency and a long lifetime.	359	37	2020-10-16 04:58:31	
Astrophysicists have devised a way to use the shadow of a supermassive black hole to test and rule out novel theories of gravity. The shape of the first black hole image provides the most precise match yet to certain predictions from general relativity, researchers report.	363	7	2020-10-21 06:36:07	
The biggest mass extinction event in Earth’s history was caused by a volcanic eruption in Siberia that spewed carbon dioxide (CO2) into the atmosphere. The Permian–Triassic extinction event, also known as the ‘Great Dying’, wiped out 95% of marine species and 70% of terrestrial species at the time.	358	40	2020-10-19 20:58:21	
2016 US presidential election associated with uptick in heart attacks and stroke. The hospitalization rate for acute cardiovascular disease events in a large southern California health system was 1.62 times higher in the two days immediately after the 2016 presidential election.	347	35	2020-10-13 17:50:48	
COVID-19 in New Zealand and the impact of the national response: a descriptive epidemiological study - New Zealand implemented graduated, risk-informed national COVID-19 suppression measures with initial achievement of COVID-19 elimination.	345	26	2020-10-14 14:10:38	
Newly discovered viruses suggest ‘German measles’ jumped from animals to humans	336	29	2020-10-07 22:51:09	
"Researchers find that talking to cows face to face rather than over a speaker helps them to 'relax'. ""Cattle like stroking in combination with gentle talking,"" says Annika Lange of the University of Veterinary Medicine, Vienna, Austria."	344	30	2020-10-16 12:56:27	
Birds share food with less fortunate conspecifics - Not only people show sympathy, also birds seem to care about the fate of conspecifics. They notice how much food the others already have and then share theirs with individuals that were not given any.	332	32	2020-10-14 19:11:23	
Earth lost 60 per cent of its atmosphere during asteroid impact thought to have created the Moon	320	41	2020-10-01 14:20:22	
Low risk of COVID-19 transmission by fomites (surface contact) in real-life conditions. Environmental contamination leading to SARS-CoV-2 transmission is unlikely to occur in real-life conditions, provided that standard cleaning procedures and precautions are enforced.	316	27	2020-09-30 03:54:13	
A vitamin D / magnesium / vitamin B12 combination in older COVID-19 patients was associated with a significant reduction in the proportion of patients with clinical deterioration requiring oxygen support, intensive care support, or both.	321	20	2020-10-15 14:07:53	
Anosmia (loss of smell) is associated with lower in-hospital mortality in COVID-19. Hospitalized Covid-19 patients with anosmia had a lower adjusted mortality rate and less severe course of the disease. This could be related to a distinct clinical presentation and a different inflammatory response.	323	13	2020-10-11 21:29:54	
People who believe that the antimalarial drug chloroquine is an effective remedy against COVID-19 are less likely to say they will receive a vaccination for the virus when one is available, according to new research	317	88	2020-10-13 00:29:48	
Moon safe for long-term human exploration, first surface radiation measurements show	318	54	2020-09-27 03:44:13	
Survey experiments show that white Americans become substantially less supportive of gun availability when they are primed to think of black men rather than whites and women.	323	53	2020-10-20 17:54:13	
"2020 Nobel Prize in Chemistry Discussion Thread: Awarded jointly to Emmanuelle Charpentier and Jennifer A. Doudna ""for the development of a method for genome editing."""	309	83	2020-10-07 17:04:28	"The Nobel Prize in Chemistry 2020 was awarded jointly to [Emmanuelle Charpentier](https://en.wikipedia.org/wiki/Emmanuelle_Charpentier) and [Jennifer A. Doudna](https://en.wikipedia.org/wiki/Jennifer_Doudna) **""for the development of a method for genome editing.""**

* [Official Press Release](https://www.nobelprize.org/prizes/chemistry/2020/press-release/)
* [Scientific Explanation of the Award](https://www.nobelprize.org/prizes/chemistry/2020/advanced-information/)
* [Video of the Prize Announcement](https://youtu.be/e8OX5lNAMO4)

>Emmanuelle Charpentier and Jennifer A. Doudna have discovered one of gene technology’s sharpest tools: the CRISPR/Cas9 genetic scissors. Using these, researchers can change the DNA of animals, plants and microorganisms with extremely high precision. This technology has had a revolutionary impact on the life sciences, is contributing to new cancer therapies and may make the dream of curing inherited diseases come true."
Voting by mail became a highly polarized partisan issue in the United States during the summer of 2020. Since April 2020, Democratic and Republican voters have become increasingly polarized on (i) their personal preference to vote-by-mail and (ii) support for legislation to expand vote-by-mail.	304	93	2020-10-07 16:42:13	
Scientists are planning for Phase 1 human trials of a vaccine they developed by using CRISPR gene-editing technology to mutate the parasite that causes leishmaniasis, a skin disease common in tropical regions of the world and gaining ground in the United States.	303	13	2020-09-24 17:43:48	
Scientists have developed a compact, fully automatic, and inexpensive tool that can identify the presence of viruses from a blood serum sample. The device, named LAMDA (stands for lab-on-paper for all-in-one molecular diagnostics) is essentially a mini laboratory on a paper strip.	274	12	2020-10-17 19:02:10	
For The First Time, Scientists Successfully Extract DNA From Insects Embedded In Tree Resin	275	76	2020-10-04 20:48:38	
Findings suggest that continued trends in female educational attainment & access to contraception will hasten declines in fertility & slow population growth. Policy options to adapt to continued low fertility, while sustaining & enhancing female reproductive health, will be crucial in years to come.	273	39	2020-10-11 19:04:01	
A new study argues that children reason if an animal is owned or not based on how much control the owner has on the animal’s movement and how much freedom an animal has to escape. Children used principles of control and autonomy to assess if a living being is owned or not.	272	20	2020-10-01 01:07:06	
Scientists use 3D printing to reinforce concrete with polymer lattices, creating more durable building materials with a lower carbon footprint	272	13	2020-10-19 00:55:32	
Study Finds People Have Short-Lived Immunity to Seasonal Coronaviruses	275	23	2020-09-29 18:23:52	
Pandemic-related stress leads to less employee engagement, but a supportive boss can make a difference, study in China and U.S. finds.	265	7	2020-10-12 15:08:33	
Male chimpanzees who lose their mother early in life are less competitive and have fewer offspring than sons who continue to live with their mothers	262	15	2020-09-26 18:34:25	
The first-ever image of a black hole is now a movie. The short sequence of frames shows how the appearance of the black hole’s surroundings change over years as its gravity stirs the material around it.	257	24	2020-09-28 10:33:07	
"Large review of studies comparing placebo treatment to no treatment finds little evidence of ""placebo effect"" for objective outcomes compared to no treatment"	255	23	2020-09-26 21:17:59	
Older adults are likely to be excluded from more than 50% of COVID-19 clinical trials and 100% of vaccine trials. Such exclusion will limit the ability to evaluate the efficacy, dosage, and adverse effects of the intended treatments.	255	31	2020-09-29 15:44:42	
Researchers use 92,832 family trees to map migration patterns across the US, identifying a 40 million individual longitudinal geo-social network	254	5	2020-09-30 15:10:44	
Learning is inhibited by heat exposure, both internationally and within the United States	252	38	2020-10-05 21:25:53	
"2020 Nobel Prize in Physics Discussion Thread: Roger Penrose ""for the discovery that black hole formation is a robust prediction of the general theory of relativity"" and Reinhard Genzel/Andrea Ghez ""for the discovery of a supermassive compact object at the centre of our galaxy."""	249	26	2020-10-06 16:48:37	"The Nobel Prize in Physics 2020 was divided, one half awarded to [Roger Penrose](https://en.wikipedia.org/wiki/Roger_Penrose) **""for the discovery that black hole formation is a robust prediction of the general theory of relativity""**, the other half jointly to [Reinhard Genzel](https://en.wikipedia.org/wiki/Reinhard_Genzel) and [Andrea Ghez](https://en.wikipedia.org/wiki/Andrea_M._Ghez) **""for the discovery of a supermassive compact object at the centre of our galaxy.""**

* [Official Press Release](https://www.nobelprize.org/prizes/physics/2020/press-release/)
* [Scientific Explanation of the Award](https://www.nobelprize.org/prizes/physics/2020/advanced-information/)
* [Video of the Prize Announcement](https://youtu.be/5JFKNDVmx6k)

>Three Laureates share this year’s Nobel Prize in Physics for their discoveries about one of the most exotic phenomena in the universe, the black hole. Roger Penrose showed that the general theory of relativity leads to the formation of black holes. Reinhard Genzel and Andrea Ghez discovered that an invisible and extremely heavy object governs the orbits of stars at the centre of our galaxy. A supermassive black hole is the only currently known explanation."
How Speaking Creates Droplets That May Spread COVID-19. High-speed video reveals the process that produces airborne saliva droplets during speech and also shows that lip balm can reduce droplet production.	252	25	2020-10-05 16:55:11	
Global heating kills half the corals on the Great Barrier Reef. New research finds corals on vast Australian reef increasingly unable to recover from heat-caused bleaching.	248	8	2020-10-14 08:06:42	
Diamonds are a quantum scientist’s best friend: The discovery of triplet spin superconductivity in diamonds has the potential to revolutionise the high-tech industry	245	40	2020-10-11 09:44:21	
Women’s attitudes and behaviors may have contributed to their reduced vulnerability and mortality. A survey in 8 countries shows they consider Coronavirus a more serious problem than men and are more likely to approve and comply with health policies.	243	10	2020-10-16 13:10:41	
Technology can diagnose COVID-19 infections in 30 minutes, reducing the stress on one single testing location and avoiding contact with infected patients as much as possible. A benefit is that a diagnostic kit can be developed within week even if a new infectious disease appears other than COVID-19.	240	10	2020-10-05 20:13:35	
A field experiment reveals that people are more likely to demand that rich members of society should pay more taxes when reminded about ongoing inequality through exposure to a symbol of wealth.	235	27	2020-09-29 19:43:08	
Study finds too much social contact is linked to worse health outcomes	236	40	2020-10-07 19:25:28	
"At 2°C of warming, melting and the accelerated ice flow into the ocean will, eventually, entail 2.5m of global sea level rise just from Antarctica alone. At 4°C, it will be 6.5m and at 6°C almost 12m... ""We're looking at removing nations from the map, it doesn't get much more serious than that."""	225	75	2020-09-24 09:16:33	
HPV vaccine helps prevent invasive cervical cancer: Research is first to show vaccination helps protect against more than just pre-cancerous changes.	226	2	2020-10-02 16:54:15	
Tiny, magnetically controlled robots coax nerve cells to grow connections	218	6	2020-09-26 18:08:29	
Study finds Gut Microbiome Plays Important Role in Sleep Regulation: Researchers discovered how sleep disturbances due to obstructive sleep apnea (OSA) affect the gut microbiome in mice and how transplanting those gut bacteria into other mice can cause changes to sleep patterns in the recipient mice	218	44	2020-09-24 14:39:52	
A study examining the link between weight and happiness found that one happiness score reaches its highest level when BMI is 23.17. The study of 29,026 people in China found that being extremely thin is not better than being obese: those with very low and very high BMIs scored lowest on happiness.	218	17	2020-10-12 20:08:44	
High Plains Grain Production Dropping as Groundwater Disappears	215	10	2020-10-13 04:37:52	
Playing video games as a child can improve working memory years later. People who were avid gamers before adolescence, despite no longer playing, performed better with the working memory tasks, which require mentally holding and manipulating information to get a result.	218	22	2020-10-03 10:30:35	
Seagrass restoration project brings back a crucial ecosystem	213	2	2020-10-15 21:30:42	
Mental health problems such as PTSD anxiety and depression are common among healthcare staff during and immediately after pandemics. Almost a quarter of health-care workers (23.4 per cent) experienced PTSD symptoms during the most intense 'acute' phase of previous pandemic outbreaks	198	5	2020-10-19 17:13:35	
Real-time tracking of serotonin, dopamine opens new window to the brain	198	13	2020-10-14 06:55:53	
Study demonstrates that ants can not only recognize the increase in foraging risks, but also make corresponding adjustments to their strategy by using a specific tool. Authors suggest that social insects can be highly flexible in their tool use in response to ecological challenges.	192	4	2020-10-10 05:32:12	
New psychology study suggests intellectual humility has important sociopolitical consequences	192	36	2020-10-09 18:20:03	
Researchers know that adults build unconscious biases over a lifetime of making choices between things that are essentially the same. New study finds that even babies engage in this phenomenon, showing that this way of justifying choice is intuitive and somehow fundamental to the human experience.	192	28	2020-10-16 01:48:08	
Study: Social isolation exacerbates the situation of school bullying victims. The results emphasize that fostering a friendly atmosphere among children in the classroom, as well as promoting the development of social, moral and emotional competences, are key to preventing school bullying.	202	7	2020-10-21 17:57:33	
Genetic Factor Discovery Enables Adult Skin to Regenerate Like in Newborns	188	21	2020-10-06 18:03:02	
IIT Madras develops sustainable anti-bacterial, biodegradable food wrapper that can preserve foods for 10 days and said to be biodegradable within 21 days	190	8	2020-10-13 13:09:46	
Cross-reactive SARS-CoV-2 peptides revealed pre-existing T cell responses in 81% of unexposed individuals and validated similarity with common cold coronaviruses, providing a functional basis for heterologous immunity in COVID-19 infection.	190	29	2020-10-01 16:19:58	
Study analyzes effects of body image on sexual activities in hookup culture, finds that positive body image was correlated to increased pleasure during sex, and negatively perceived body image was correlated to sexual malfunction.	191	21	2020-10-14 01:04:44	
People With This Mutation Can’t Smell Stinky Fish | 2% of Icelanders carry inability to smell trimethylamine	182	28	2020-10-08 23:01:22	
More than 200 million Americans could have the toxic fluorinated chemicals known as PFAS in their drinking water at a concentration of 1 part per trillion, or ppt, or higher. PFAS contamination has raised alarms among a bipartisan group of lawmakers in Congress.	178	33	2020-10-17 15:05:18	
Research finds new rules for remembering and forgetting in our brains	180	17	2020-10-10 03:38:09	
Study finds that SARS-CoV-2 can spread among domestic cats	174	23	2020-10-10 02:39:32	
"From San Diego to Italy, Study Suggests Wisdom can Protect Against Loneliness - ""Cross-cultural study finds a strong inverse correlation between loneliness and wisdom"""	170	22	2020-10-01 16:23:02	
Study shows keeping gratitude journal reduces gossip, incivility in workplace	168	18	2020-09-30 13:39:29	
Supercharged 'clones' spark scarlet fever's re-emergence. A virulent variety of Streptococcus pyogenes bacteria prevalent in modern NE Asian scarlet fever outbreaks has been found to have acquired from a virus the ability to secrete novel toxins, thus allowing it to better colonise its host.	162	17	2020-10-08 21:10:29	
Scientist Discovers Hidden Drawing Beneath the ‘Mona Lisa’ - The underdrawing, detected by multispectral analysis, was likely created using the spolvero technique, a method for transferring a sketch to canvas in which holes are pricked along the outline of an image and dusted with charcoal	159	13	2020-09-30 00:37:42	
“Liking” an article online may mean less time spent reading it. People choose self-expression over engagement, study finds	159	14	2020-09-30 19:58:52	
Sitting is not always bad for older adults: It’s generally accepted health advice that adults should sit less, move more, and engage in regular exercise to reduce risk of chronic diseases. However, when it comes to the brain and cognition, a new study suggests that some sedentariness isn’t all bad	155	16	2020-10-17 18:05:13	
Scientists have, for the first time, mapped tiny filaments in the inner ear. They found that those filaments operate like very small handshakes. The finding, published in PNAS, could help researchers understand why and how people lose their hearing.	149	5	2020-10-01 16:47:11	
Watching nature on TV can boost wellbeing, finds new study. Watching high quality nature programmes on TV can uplift people’s moods, reduce negative emotions, and help alleviate the kind of boredom associated with being isolated indoors, according to a new study.	150	20	2020-10-14 20:23:48	
Lower occupational prestige increases probability of facing economic hardship during COVID-19 lockdowns—looming job loss, income loss, and workload decline—which exacerbate socioeconomic inequalities and feelings of depression and health anxiety.	151	16	2020-10-13 16:07:03	
Antibodies in serum samples from patients infected during the 2003 SARS-CoV outbreak effectively neutralized SARS-CoV-2 infection in cultured cells, according to a new study.	149	8	2020-10-09 22:49:00	
Coconut rhinoceros beetle makes unexpected ‘host shift’ to Guam’s threatened cycad trees	148	1	2020-09-27 20:06:47	
‘Playful teasing’ in apes could provide clues to the evolutionary roots of early humor	146	2	2020-10-03 19:15:20	
People with 'silent' COVID-19 have as much coronavirus as those with symptoms. Findings show--they may have a key role in driving the spread of COVID-19, warn the researchers, who go on to suggest that this warrants extending testing provision.	147	8	2020-09-23 21:43:46	
A blend of racial prejudice, poor coping and partisan media viewing were found in Americans who stigmatized people of Asian descent during the COVID-19 pandemic, according to a new study.	148	35	2020-10-20 15:58:11	
Children 1–2 years of age might be effective SARS-CoV-2 spreaders. Researchers report a cluster of surprisingly high spread of COVID-19 associated with a single nursery in Poland. The findings contrast with the presumed negligible role of children in driving the SARS-CoV-2 pandemic.	143	14	2020-10-11 14:05:09	
Air pollution was significantly associated with an increased risk of hospital admissions for several neurological disorders, including Parkinson’s disease, Alzheimer’s disease, and other dementias, in a long-term study of more than 63 million older U.S. adults, led by researchers at Harvard.	146	6	2020-10-20 20:20:06	
Anthropologists from Tulane University filmed a group of capuchin monkeys working together to successfully rescue a juvenile monkey from a Boa constrictor.	140	6	2020-10-15 17:21:42	
Covid may cause sudden, permanent hearing loss – UK study. Study team says Covid-19 patients in intensive care should be asked about hearing loss	127	24	2020-10-15 20:02:39	
The number of alien (non-native) species, particularly insects, arthropods and birds, is expected to increase globally by 36% by the middle of this century, compared to 2005. The largest increase is expected in Europe, where the number of alien species will increase by 64%	131	7	2020-10-01 15:49:53	
Stillbirth rate rises dramatically during pandemic	127	23	2020-09-23 18:31:43	
Near-uncrushable beetle's exoskeleton could inspire tough structures	176	17	2020-10-22 04:25:36	
Scientists find intact brain cells in skull of man killed in Vesuvius eruption nearly 2,000 years ago	123	19	2020-10-06 07:20:01	
Massive young stars are factories for ingredients to life | NASA's Stratospheric Observatory for Infrared Astronomy found massive quantities of water and organic molecules in these swirling, disk-shaped clouds, offering insights into how some key ingredients of life get incorporated into planets	124	3	2020-10-10 22:24:09	
People who survive serious COVID-19 have long-lasting immune responses against SARS-COV-2, according to a new study led by Harvard Medical School researchers at Massachusetts General Hospital	125	23	2020-10-09 12:26:03	
"The human body contains ""previously unnoticed"" salivary glands behind the nose, near the center of the head."	131	18	2020-10-20 22:53:00	
Astrophysicists detect difference between how dark matter behaves in theory and how it appears to act in reality: observed cluster substructures are more efficient lenses than predicted by cold dark matter simulations, by more than an order of magnitude.	123	39	2020-09-28 15:49:02	
"Your ""cough cloud"" is 7 to 23 times larger when you're not wearing a mask"	125	7	2020-10-20 18:57:24	
Study discovers process that may have produced first organic molecules for life on Earth. The process, which is similar to what might have occurred in some ancient underwater hydrothermal vents, may also have relevance to the search for life elsewhere in the universe.	120	5	2020-10-12 19:19:09	
A Psychological Trick Changed Diabetics' Blood Sugar Levels. Researchers at Harvard University discovered that perceived sugar intake affects blood sugar levels in people with Type 2 diabetes more than actual sugar intake.	117	7	2020-09-29 16:50:50	
Molecules from the venom of one of the world’s largest spiders could help tailor pain blockers for people with irritable bowel syndrome.	118	8	2020-09-24 02:38:58	
ADHD linked to more financial distress and a fourfold higher risk of suicide for those with the most debt, a new population study in Sweden finds.	117	17	2020-09-30 22:04:55	
Extrachromosomal DNA loops enable tumor cells to resist anti-cancer drugs	119	4	2020-10-21 04:54:08	
The Allure of Hyper Masculinity and Cryptofascism for Men Who Join the Proud Boys	119	137	2020-10-02 07:06:27	
New study: Marine heatwaves are human made. Heatwaves (extended period of time in which the water temperature in a particular ocean region is abnormally high) in oceans have become over 20 times more frequent due to human influence. Marine heatwaves destroy ecosystems and damage fisheries.	114	2	2020-09-25 21:53:09	
Cortisone injections increased risk for knee replacement in those with knee osteoarthritis. Each injection increased the absolute risk of knee replacement by 9.4% at nine year follow up.	115	24	2020-10-01 09:11:55	
Researchers have identified 24 'superhabitable' planets outside our solar system with conditions that are better for life than Earth	116	42	2020-10-07 02:40:45	
A potential therapy for treating COVID-19 has been identified after researchers blocked the virus from the receptor neuropilin-1 (NRP1), a previously unknown avenue for COVID-19 to bind and enter cells.	120	7	2020-10-21 12:35:28	
For the first time, a tight-knit group of galaxies has been caught in the act of feeding a supermassive black hole—which could help explain a puzzle astronomers have long sought to put together.	110	8	2020-10-11 22:19:14	
Water could be extracted from desert air using heat from sunlight	147	39	2020-10-22 04:27:50	
The implementation of copyrights in Italy in the wake of Napoleon's invasion led to a significant increase in the number of newly created operas, and the quality of new operas, but there were no benefits from copyright extensions beyond the life of the original creator.	112	1	2020-10-17 04:22:40	
A Man Died After Eating a Bag of Black Licorice Every Day | Natural compound caused cardiac arrest	112	62	2020-09-27 16:20:34	
A new study failed to replicate Carol's Dweck's pillar work on fixed vs growth mindset in college students, even when comparing at-risk populations.	110	25	2020-10-19 16:37:58	
Scientists Find Mammals Share Gene Pathways That Allow Zebrafish to Grow New Eyes: Study may advance genetic therapies for blindness and other injuries to the central nervous system	108	3	2020-10-08 09:23:06	
Y chromosomes of Neanderthals and Denisovans now sequenced: Neanderthals have adopted male sex chromosome from modern humans	111	5	2020-10-03 10:14:37	
Physicists created an acoustic thermometer that takes the temperature of objects by sensing sounds that the objects give off when they get hot. It could someday find use in quantum computing devices, which must operate at very low temperatures.	107	3	2020-10-08 09:18:39	
6,500-year-old copper workshop uncovered in the Negev Desert’s Beer Sheva. The new study also shows that the site may have made the first use in the world of a revolutionary apparatus: the furnace.	105	0	2020-10-05 20:09:00	
Men who feel their partners have less power in their relationships than they do report lower relationship quality	108	17	2020-10-21 00:34:36	
Air pollution particles and metals found in the placenta: Pollution particles, including metals, have been found in the placentas of fifteen women in London, according to research	102	5	2020-09-29 13:13:59	
New Species of Burrowing Dinosaur May Have Died During ‘Cretaceous Pompeii’	101	3	2020-09-25 16:55:06	
Scientists mapped genome of a saber-toothed cat species named Homotherium for the first time. The cat’s genes reveal that it was a highly skilled pack hunter that could pursue its prey over vast distances. Homotheriums lived on five continents and roamed for millions of years before it went extinct.	102	9	2020-10-20 22:14:59	
Aalto University researchers have developed a black silicon photodetector that has reached above 130% efficiency in UV range without external amplification, breaking the theoretical one-photon–one-electron barrier known as the Shockley-Queisser limit	101	10	2020-10-08 17:04:14	
Children use make-believe aggression and violence to manage bad-tempered peers: Children are more likely to introduce violent themes into their pretend play, such as imaginary fighting or killing, if they are with playmates whom peers consider bad-tempered	94	10	2020-10-06 18:41:21	
"A new technique allows for the real-time observation of dopamine and serotonin signaling in the human brain. The ""first of its kind"" data produced in this study indicates a non-reward based role for dopamine and serotonin in human cognition"	91	8	2020-10-15 07:00:11	
A study conducted by scientists at the University of Haifa finds that whole-plant medical cannabis does not have a widespread impact on cognition in older chronic pain patients	96	1	2020-09-30 18:26:39	
There Might Be Illegal Drugs in Your ‘Cognitive Enhancing’ Supplements. New study found unapproved drugs in nootropics that are used in countries like Russia and Japan for dementia, stroke, or traumatic brain injury	94	21	2020-09-24 00:07:45	
New study raises concerns: upon admission to the hospital for heart failure, 84% of patients ages 65 or older took five or more medications, and 42% took 10 or more. Upon discharge, 95% were prescribed five or more medications; and 55% were prescribed 10 or more.	92	22	2020-10-16 18:37:02	
Rat that uses whiskers to hunt underwater prey is really four species	94	7	2020-10-11 16:29:51	
Previous infection with other types of coronaviruses may lessen severity of COVID-19: Being previously infected with a coronaviruses that cause the “common cold” may decrease the severity of severe acute respiratory syndrome coronavirus (SARS-CoV-2) infections, according to results of a new study	95	15	2020-10-07 07:05:17	
